date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,5DaySMA,20DaySMA
2023-05-17,115.5,115.83,114.22,114.89,65655177,115.5,115.83,114.22,114.89,65655177,0.0,1.0,112.508,107.19825
2023-05-18,118.15,118.6,116.335,116.69,73174087,118.15,118.6,116.335,116.69,73174087,0.0,1.0,113.702,107.91524999999999
2023-05-19,116.25,118.31,115.7,118.16,55056307,116.25,118.31,115.7,118.16,55056307,0.0,1.0,114.9,108.37974999999999
2023-05-22,115.01,116.77,114.25,116.77,70741123,115.01,116.77,114.25,116.77,70741123,0.0,1.0,115.662,108.81975
2023-05-23,114.99,117.14,113.78,114.27,67576262,114.99,117.14,113.78,114.27,67576262,0.0,1.0,115.97999999999999,109.44075000000001
2023-05-24,116.75,117.34,115.02,115.35,63487938,116.75,117.34,115.02,115.35,63487938,0.0,1.0,116.22999999999999,110.02925
2023-05-25,115.0,116.87,114.31,116.63,66496681,115.0,116.87,114.31,116.63,66496681,0.0,1.0,115.6,110.28824999999999
2023-05-26,120.11,121.5,116.02,116.04,96779889,120.11,121.5,116.02,116.04,96779889,0.0,1.0,116.372,111.02125000000001
2023-05-30,121.66,122.92,119.855,122.37,64314808,121.66,122.92,119.855,122.37,64314808,0.0,1.0,117.702,112.00174999999999
2023-05-31,120.58,122.04,119.17,121.45,71769273,120.58,122.04,119.17,121.45,71769273,0.0,1.0,118.82000000000001,112.84924999999998
2023-06-01,122.77,123.49,119.93,120.69,54375131,122.77,123.49,119.93,120.69,54375131,0.0,1.0,120.024,113.80525
2023-06-02,124.25,126.39,124.015,124.92,61264414,124.25,126.39,124.015,124.92,61264414,0.0,1.0,121.874,114.81775
2023-06-05,125.3,125.8,123.03,123.36,47950128,125.3,125.8,123.03,123.36,47950128,0.0,1.0,122.91199999999999,115.8
2023-06-06,126.61,127.4,125.0,125.07,45695212,126.61,127.4,125.0,125.07,45695212,0.0,1.0,123.902,116.83900000000001
2023-06-07,121.23,127.365,120.63,127.01,95663275,121.23,127.365,120.63,127.01,95663275,0.0,1.0,124.032,117.56950000000002
2023-06-08,124.25,125.625,122.2579,123.01,62159270,124.25,125.625,122.2579,123.01,62159270,0.0,1.0,124.328,118.27250000000001
2023-06-09,123.43,125.8,123.19,124.08,51396018,123.43,125.8,123.19,124.08,51396018,0.0,1.0,124.16400000000002,118.835
2023-06-12,126.57,126.78,123.53,124.02,51473376,126.57,126.78,123.53,124.02,51473376,0.0,1.0,124.418,119.65050000000001
2023-06-13,126.66,128.41,125.18,128.12,50564785,126.66,128.41,125.18,128.12,50564785,0.0,1.0,124.428,120.42349999999999
2023-06-14,126.42,126.95,124.12,126.7,52422463,126.42,126.95,124.12,126.7,52422463,0.0,1.0,125.46600000000001,121.07450000000001
2023-06-15,127.11,127.69,124.32,125.21,60458471,127.11,127.69,124.32,125.21,60458471,0.0,1.0,126.03800000000001,121.65500000000002
2023-06-16,125.49,127.9,125.3,127.71,84247104,125.49,127.9,125.3,127.71,84247104,0.0,1.0,126.45,122.022
2023-06-20,125.78,127.25,124.5,124.97,56930122,125.78,127.25,124.5,124.97,56930122,0.0,1.0,126.292,122.4985
2023-06-21,124.83,126.73,123.85,125.64,52137670,124.83,126.73,123.85,125.64,52137670,0.0,1.0,125.926,122.98949999999999
2023-06-22,130.15,130.33,125.14,125.31,90354572,130.15,130.33,125.14,125.31,90354572,0.0,1.0,126.672,123.74749999999999
2023-06-23,129.33,130.84,128.28,129.11,71927776,129.33,130.84,128.28,129.11,71927776,0.0,1.0,127.11600000000001,124.37650000000001
2023-06-26,127.33,131.49,127.1,129.33,59989317,127.33,131.49,127.1,129.33,59989317,0.0,1.0,127.484,124.99300000000001
2023-06-27,129.18,130.085,127.55,128.63,46801008,129.18,130.085,127.55,128.63,46801008,0.0,1.0,128.16400000000002,125.44649999999999
2023-06-28,129.04,131.48,128.44,128.94,52149512,129.04,131.48,128.44,128.94,52149512,0.0,1.0,129.006,125.8155
2023-06-29,127.9,129.26,127.255,128.77,40760959,127.9,129.26,127.255,128.77,40760959,0.0,1.0,128.55599999999998,126.1815
2023-06-30,130.36,131.245,128.95,129.47,54350684,130.36,131.245,128.95,129.47,54350684,0.0,1.0,128.762,126.561
2023-07-03,130.22,131.85,130.065,130.82,28264785,130.22,131.85,130.065,130.82,28264785,0.0,1.0,129.34,126.8595
2023-07-05,130.38,131.4,129.64,130.24,35895409,130.38,131.4,129.64,130.24,35895409,0.0,1.0,129.57999999999998,127.1135
2023-07-06,128.36,128.73,127.37,128.25,40697848,128.36,128.73,127.37,128.25,40697848,0.0,1.0,129.44400000000002,127.201
2023-07-07,129.78,130.97,128.1294,128.59,41992251,129.78,130.97,128.1294,128.59,41992251,0.0,1.0,129.82,127.62849999999999
2023-07-10,127.13,129.28,125.915,129.07,61889289,127.13,129.28,125.915,129.07,61889289,0.0,1.0,129.17400000000004,127.7725
2023-07-11,128.78,129.77,127.35,127.75,49951460,128.78,129.77,127.35,127.75,49951460,0.0,1.0,128.88600000000002,128.04000000000002
2023-07-12,130.8,131.26,128.83,130.31,54022847,130.8,131.26,128.83,130.31,54022847,0.0,1.0,128.97,128.2515
2023-07-13,134.3,134.67,132.71,134.04,61170883,134.3,134.67,132.71,134.04,61170883,0.0,1.0,130.15800000000002,128.6335
2023-07-14,134.68,136.65,134.06,134.06,54487090,134.68,136.65,134.06,134.06,54487090,0.0,1.0,131.13799999999998,129.04649999999998
2023-07-17,133.56,135.62,133.21,134.56,48450198,133.56,135.62,133.21,134.56,48450198,0.0,1.0,132.424,129.36899999999997
2023-07-18,132.83,133.86,131.355,132.71,54969133,132.83,133.86,131.355,132.71,54969133,0.0,1.0,133.234,129.73600000000002
2023-07-19,135.36,135.99,132.53,133.39,54531037,135.36,135.99,132.53,133.39,54531037,0.0,1.0,134.14600000000002,130.21499999999997
2023-07-20,129.96,134.7915,129.33,134.07,59820579,129.96,134.7915,129.33,134.07,59820579,0.0,1.0,133.278,130.4715
2023-07-21,130.0,131.37,128.415,131.34,133307294,130.0,131.37,128.415,131.34,133307294,0.0,1.0,132.342,130.464
2023-07-24,128.8,131.66,128.35,130.305,45671535,128.8,131.66,128.35,130.305,45671535,0.0,1.0,131.39000000000001,130.4375
2023-07-25,129.13,129.58,128.53,129.31,39236663,129.13,129.58,128.53,129.31,39236663,0.0,1.0,130.65000000000003,130.5275
2023-07-26,128.15,129.08,126.11,126.51,53910087,128.15,129.08,126.11,126.51,53910087,0.0,1.0,129.20800000000003,130.47600000000003
2023-07-27,128.25,132.63,127.79,131.0,52610661,128.25,132.63,127.79,131.0,52610661,0.0,1.0,128.866,130.43650000000002
2023-07-28,132.21,133.01,129.33,129.69,46317381,132.21,133.01,129.33,129.69,46317381,0.0,1.0,129.30800000000002,130.652
2023-07-31,133.68,133.87,132.38,133.2,41901516,133.68,133.87,132.38,133.2,41901516,0.0,1.0,130.284,130.818
2023-08-01,131.69,133.69,131.6199,133.55,42298925,131.69,133.69,131.6199,133.55,42298925,0.0,1.0,130.796,130.8915
2023-08-02,128.21,130.23,126.82,130.154,51027614,128.21,130.23,126.82,130.154,51027614,0.0,1.0,130.808,130.78300000000002
2023-08-03,128.91,129.84,126.41,127.48,91163736,128.91,129.84,126.41,127.48,91163736,0.0,1.0,130.94,130.8105
2023-08-04,139.57,143.63,139.32,141.06,153128470,139.57,143.63,139.32,141.06,153128470,0.0,1.0,132.41199999999998,131.3
2023-08-07,142.22,142.54,138.95,140.99,71213112,142.22,142.54,138.95,140.99,71213112,0.0,1.0,134.12,132.05450000000002
2023-08-08,139.94,140.84,138.42,140.62,51710497,139.94,140.84,138.42,140.62,51710497,0.0,1.0,135.76999999999998,132.6125
2023-08-09,137.85,140.32,137.1,139.97,50017349,137.85,140.32,137.1,139.97,50017349,0.0,1.0,137.69799999999998,132.965
2023-08-10,138.56,140.41,137.49,139.075,58928402,138.56,140.41,137.49,139.075,58928402,0.0,1.0,139.628,133.178
2023-08-11,138.41,139.33,137.0,137.4,42905833,138.41,139.33,137.0,137.4,42905833,0.0,1.0,139.39600000000002,133.3645
2023-08-14,140.57,140.59,137.75,138.3,47148699,140.57,140.59,137.75,138.3,47148699,0.0,1.0,139.06599999999997,133.715
2023-08-15,137.67,141.2778,137.23,140.05,42781521,137.67,141.2778,137.23,140.05,42781521,0.0,1.0,138.612,133.957
2023-08-16,135.07,137.27,135.01,137.19,41675903,135.07,137.27,135.01,137.19,41675903,0.0,1.0,138.05599999999998,133.94250000000002
2023-08-17,133.98,136.085,133.53,135.46,48354085,133.98,136.085,133.53,135.46,48354085,0.0,1.0,137.14,134.1435
2023-08-18,133.22,134.065,131.15,131.62,48497698,133.22,134.065,131.15,131.62,48497698,0.0,1.0,136.102,134.30450000000002
2023-08-21,134.68,135.185,132.71,133.74,41442483,134.68,135.185,132.71,133.74,41442483,0.0,1.0,134.924,134.5985
2023-08-22,134.25,135.65,133.73,135.08,32935104,134.25,135.65,133.73,135.08,32935104,0.0,1.0,134.23999999999998,134.85449999999997
2023-08-23,135.52,135.95,133.22,134.5,42801043,135.52,135.95,133.22,134.5,42801043,0.0,1.0,134.33,135.22299999999998
2023-08-24,131.84,136.775,131.83,136.4,43646250,131.84,136.775,131.83,136.4,43646250,0.0,1.0,133.902,135.4025
2023-08-25,133.26,133.87,130.58,132.47,44147451,133.26,133.87,130.58,132.47,44147451,0.0,1.0,133.91,135.455
2023-08-28,133.14,133.95,131.85,133.78,34108410,133.14,133.95,131.85,133.78,34108410,0.0,1.0,133.602,135.428
2023-08-29,134.91,135.14,133.25,133.38,38646093,134.91,135.14,133.25,133.38,38646093,0.0,1.0,133.734,135.589
2023-08-30,135.07,135.68,133.92,134.93,36137015,135.07,135.68,133.92,134.93,36137015,0.0,1.0,133.644,135.932
2023-08-31,138.01,138.7885,135.0,135.06,58781314,138.01,138.7885,135.0,135.06,58781314,0.0,1.0,134.878,136.387
